,keyword,url
0,Data Steward,https://www.careerguide.nl/vacature/q/data-advisor/amsterdam/abn-amro-bank/1069103?t=data%20steward&t2=&f=&n=&o=&e=&r=
1,Data Steward,https://www.careerguide.nl/vacature/q/data-steward-finance/den-haag/nn/1068986?t=data%20steward&t2=&f=&n=&o=&e=&r=
2,Data Steward,https://www.careerguide.nl/vacature/q/data-steward/den-haag/aegon/1068942?t=data%20steward&t2=&f=&n=&o=&e=&r=
3,Data Steward,https://www.careerguide.nl/vacature/q/data-steward/amsterdam/abn-amro-bank/1068922?t=data%20steward&t2=&f=&n=&o=&e=&r=
4,Data Steward,https://www.careerguide.nl/vacature/q/data-management-lead-international/the-hague/nn/1068783?t=data%20steward&t2=&f=&n=&o=&e=&r=
